imdb_id,original_title,year_of_release,genres,imdb_rating,imdb_votes,story,actors
tt0341266,Bhoot,2003,"['Horror', 'Mystery', 'Thriller']",6.5,3017.0,Vishal (Ajay Devgan)  a stock analyst  and his wife Swati (Urmila Matondkar). The two are in search for a flat in Mumbai. Vishal finds the perfect place on the 12th floor of a high-rise apartment building. However  the apartment has a horrifying past. The previous occupant of the flat  a young woman had killed her child and jumped from the balcony and died. Swati learns about this incident shortly after moving in and becomes oddly fixated with the story. Then  a series of inexplicable experiences drive Swati to near madness. Vishal becomes helpless and convinced his wife has developed some sort of psychological disorder. He consults a psychiatrist  Dr. Rajan (Victor Banerjee). The couple's maid (Seema Biswas) believes Swati to be possessed  and calls in an exorcist (Rekha). Meanwhile  other seemingly unrelated events take place around the building. The watchman (Sabeer Masani) is being terrorized  one of the residents Sanjay (Fardeen Khan) is behaving erratically  and a murder occurs....,"['AjayDevgn', 'UrmilaMatondkar', 'NanaPatekar', 'Rekha', 'FardeenKhan', 'VictorBanerjee', 'Tanuja', 'SeemaBiswas', 'AmarTalwar', 'BarkhaMadan', 'SabirMasani', 'RajendraSethi', 'LalitMarathe', 'PeeyaRaiChowdhary', '']"
tt0330082,Boom,2003,"['Crime', 'Thriller']",2.3,1277.0,The film centres around three female supermodels who live and work together. They belong to the international world of fashion and modelling and are at the top of their game. When a regular fashion show goes horribly wrong  they are sucked into the nasty but irresistible underworld of Bombay. The girls have unwittingly botched up a diamond delivery to the Middle East. Their task is now cut out for them: Plan A - get into the fashion extortion business Plan B - stage India's biggest bank robbery to get the diamonds back Plan C - decamp with the loot.,"['AmitabhBachchan', 'JackieShroff', 'GulshanGrover', 'PadmaLakshmi', 'MadhuSapre', 'KatrinaKaif', 'JavedJaffrey', 'ZeenatAman', 'SeemaBiswas', 'BoDerek', 'AnnaSingh', 'HemantTrivedi', 'MalaniRamani', 'ManishMalhotra', '']"
tt0426863,Aaj Ka Andha Kanoon,2003,['Action'],3.3,14.0,Deva comes to the city in search of work! He meets with Shiva who is a smuggler and working illegally. Deva tells Shiva that he is not happy with this and the both of them fight. Shiva is killed by Deva and at that moment the police arrive to arrest him. The police inspector advises Deva that he did a good thing by getting rid of Shiva and that he should become the 'Robin Hood' to help other people of the city. Deva agrees but the greed gets to him and he is pursued by the inspector now. How will the chase go? Will he catch up with Deva? Will justice prevail?,"['SudeshBerry', 'PriyankaUpendra', 'AmanJalali', 'VishakhaJhaveri', 'Prithvi', 'RameshGoyal', 'BrijGopal', 'Javed', 'RoyMathew', 'Bharat', 'Kapil', 'Rajni', 'BharatKapoor', 'PawanKumar', '']"
tt0346507,Andaaz,2003,"['Drama', 'Musical', 'Romance']",5.3,2122.0,Young Raj Malhotra lives with his elder brother  Rohit; his bhabi  Kiran  and a niece. After an accident fractures his leg  he is unable to walk for some time. Due to psychological reasons  he cannot walk even after the fracture heals. When the Malhotras move to Dehra Dun  Raj befriends young Kajal  as both share a common passion for airplanes. Kajal encourages Raj to walk  and succeeds. Years later the two continue to be fast friends  and everyone expects them to marry soon. Then Raj is recruited by the Indian Air Force and goes for training for a year and a half. After his training gets over  he rushes to Kajal to propose to her  only to find out that she has given her heart to multimillionaire  Karan Singhania  who owns several airplanes and choppers. Raj congratulates Kajal and Karan  but does not reveal his true feelings. Thereafter the Malhotras move to Nainital  and Raj relocates to Europe for more training. It is here that he meets gorgeous and fun-loving  Jiya  who falls in ...,"['AkshayKumar', 'LaraDutta', 'PriyankaChopra', 'RajeevVerma', 'PankajDheer', 'GajendraChouhan', 'VivekShauq', 'VishwajeetPradhan', 'PrithviZutshi', 'GhanshyamRohera', 'BobbyBedii', 'MasterMohit', 'KushalPunjabi', 'AshaSharma', '']"
tt0346507,Andaaz,2003,"['Drama', 'Musical', 'Romance']",5.3,2122.0,Young Raj Malhotra lives with his elder brother  Rohit; his bhabi  Kiran  and a niece. After an accident fractures his leg  he is unable to walk for some time. Due to psychological reasons  he cannot walk even after the fracture heals. When the Malhotras move to Dehra Dun  Raj befriends young Kajal  as both share a common passion for airplanes. Kajal encourages Raj to walk  and succeeds. Years later the two continue to be fast friends  and everyone expects them to marry soon. Then Raj is recruited by the Indian Air Force and goes for training for a year and a half. After his training gets over  he rushes to Kajal to propose to her  only to find out that she has given her heart to multimillionaire  Karan Singhania  who owns several airplanes and choppers. Raj congratulates Kajal and Karan  but does not reveal his true feelings. Thereafter the Malhotras move to Nainital  and Raj relocates to Europe for more training. It is here that he meets gorgeous and fun-loving  Jiya  who falls in ...,"['AkshayKumar', 'LaraDutta', 'PriyankaChopra', 'RajeevVerma', 'PankajDheer', 'GajendraChouhan', 'VivekShauq', 'VishwajeetPradhan', 'PrithviZutshi', 'GhanshyamRohera', 'BobbyBedii', 'MasterMohit', 'KushalPunjabi', 'AshaSharma', '']"
tt0331851,Armaan,2003,"['Drama', 'Family', 'Romance']",5.2,1025.0,Dr. Siddharth Sinha is a dedicated selfless doctor who dreams of building a state-of-the-art hospital with all the modern instruments and amenities for patient care . His foster son Akash shares his dream . Akash falls in love with Neha Mathur   an anaesthetist in the same hospital . In a friend's party   Akash meets Sonia who is a spoilt daughter of a millionaire Gulshan Kapoor . Sonia develops an infatuation for Akash . Gulshan Kapoor proposes to Dr. Siddharth Sinha that he will donate a big sum of money to his hospital   on the condition that Akash marries Sonia . Dr. Siddharth Sinha declines but dies of a heart attack a few days later . Burdened with fulfilling his father's dream   Akash decides to marry Sonia sacrificing his own love . But even after marriage Sonia is jealous of Neha and constantly accuses Akash of infidelity which leaves him in a dilemma   torn between two women .,"['AmitabhBachchan', 'AnilKapoor', 'PreityZinta', 'GracySingh', 'AamirBashir', 'RandhirKapoor', '']"
tt0326805,Chori Chori,2003,"['Comedy', 'Drama', 'Musical']",4.8,781.0,Khushi (Rani Mukerji) is a careless worker always conning her boss and making excuses to bunk her duty. She meets Ranbir Malhotra (Ajay Devgan) and comes to know that the home he plans to build for his love is now a dream unfulfilled. After being dispelled from her job  her devil brain works. She locates the bungalow and moves in  informing everyone that she is Ranbir's fiancée. There she meets Ranbir's family and Pooja (Sonali Bendre)  Ranbir's love. When Ranbir returns  at first he is outraged at Khushi's intrusion in his life  but then decides to play along with Khushi to make Pooja jealous and fall in love with him. During all this fun and conning  Khushi and Ranbir end up really falling in love with each other. However  Khushi's close encounter with reality and Ranbir's old commitments hold them back for a long time before they finally listen to their hearts.,"['AjayDevgn', 'SonaliBendre', 'RaniMukerji', 'KaminiKaushal', 'TikuTalsania', 'SmitaJaykar', 'KulbhushanKharbanda', '']"
tt0366276,Calcutta Mail,2003,"['Drama', 'Mystery', 'Thriller']",5.7,446.0,Avinash(Anil Kapoor) went to Calcutta for no reason. After meeting with Reema (Rani Mukherjee)  he starts having flashbacks about his past and his son. His inquiries take him to Bombay via the Calcutta Mail  and this is where he will find out whether his son is alive or not  or he has been trapped.,"['AnilKapoor', 'RaniMukerji', 'ManishaKoirala', 'SatishKaushik', 'SayajiShinde', 'SaurabhShukla', 'DevenVerma', 'GaneshYadav', 'ShivajiSatam', 'TarunShukla', 'TaraMehta', '']"
tt0349115,Baaz: A Bird in Danger,2003,"['Mystery', 'Thriller']",3.1,304.0,In a small town  Nainital  India the police is on the look-out for a serial killer. All the killer's targets are of astonishing beautiful young girls; with an ulterior motive. Evidences found at the crime scenes are a dragger and a pair of rubber gloves. The three men under suspect are Mayor Jai Singh Dabral  DSP Harshvardan and a painter by profession Raj Singh; the problem is the police do not have evidence to incarcerate any of these men.,"['JackieShroff', 'SunilShetty', 'KarismaKapoor', 'DinoMorea', 'PreetiJhangiani', 'AditiGovitrikar', 'SuhasiniMulay', 'VivekShauq', 'RazakKhan', 'MasterKashish', 'SureshBhagwat', 'PushpaVerma', '']"
tt0377126,Basti,2003,"['Action', 'Crime']",7.5,26.0,Unemployed Ramesh Kulkarni resides in 'Bombay's slums' with his family consisting of his school-master father Vinayak  a younger college-goer brother Satish and his sister Pinky. Ramesh cannot stand injustice in any form so much that when the slums are made targets by gangsters he decides to oppose this by seriously beating them. One of the gang leaders affected by Ramesh's behavior is the notorious Kanta who in retaliation decides that he will get rid of Ramesh by organizing religious riots; during the course of the riot Ramesh is seriously killed  his sister Pinky is sexually molest by a corrupt police commissioner and Minster which made her pregnant resulting in her committing suicide while Vinayak falls to a drastic death. This prompts Satish to take a stand by joining hands with one of Kanta's enemy Karanjia on whose instructions he goes about a killing rampage on all those who involve in the destruction of his family. But what Satish is unaware of is that Karanjia is using him ...,"['SadashivAmrapurkar', 'LiyaqatBari', 'BrijGopal', 'RajendraGupta', 'SanoberKabir', 'FaisalKhan', 'KaderKhan', 'KulbhushanKharbanda', 'MamtaMishra', 'RamMohan', 'PramodMoutho', 'GovindNamdeo', 'Ranjeet', 'Sheeba', '']"
tt0309800,Chota Jadugar,2003,['Fantasy'],3.9,89.0,"Indrajit lives with his grandfather  Acharya  in Mayapuri  Southern India  after his mom passes away  while his dad  Krishna  runs ""TVAsia"" in the United States. The family are well-known for their mastery in magic tricks  and Indrajit is on his way to master this as well. When Krishna meets with Dipti  one of his TV reporters  both decide to get married. Krishna goes to India to bring Indrajit back  but Indrajit refuses but is tricked into going by both his dad and grand-dad. Then one day Archarya gets a phone call from Indrajit  who tells him that he is unhappy and has run away. Archarya decides to travel to the U.S. to try and locate him. Upon arrival  he is told by Krishna that Indrajit's has been listed as a missing person by the New York Police and his photo and descriptors are being regularly televised on TVAsia. Archarya  displeased with his son's efforts  sends a magical dove to find Indrajit  which it does in a few hours time. When Archarya goes to bring him back  he finds ...","['SoorajBalaji', 'S.P.Balasubrahmanyam', 'JulianCarey', 'AlDiorio', 'AndreaAlton', 'JustinMelvin', 'TirlokMalik', 'Barkley', 'JuliaRusatsky', 'PoojaKumar', '']"
tt0330217,Dil Ka Rishta,2003,"['Drama', 'Musical', 'Romance']",4.7,1474.0,Wealthy Jai Mehta is a young man with a heart that has gold. He supports many charitable organizations in India and one day when he visits a deaf and dumb school  he falls in love with the teacher there  Tia Sharma  expresses his love to her and is openly humiliated when she introduces her fiancé  Raj. Soon after Raj and Tia gets married and are proud parents of a baby boy  Anshu. A heart broken Jai takes to alcohol and one night under the influence of alcohol  Jai's car collide with Raj and Tia's car mysteriously killing Raj and seriously injuring Tia about the head. Tia is treated by doctor  recovers but is unable to remember anything from her troubled past. Jai makes it his responsibility to take care of her  slowly she falls in love with him and proposes marriage. But will this marriage takes place or will Tia remembers her past and takes revenge from Jai for the death of her husband and for her current condition?,"['ArjunRampal', 'AishwaryaRaiBachchan', 'PriyanshuChatterjee', 'RakheeGulzar', 'PareshRawal', 'IshaKoppikar', 'TikuTalsania', 'RajeshVivek', 'PankajBerry', '']"
